date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:25:51	27668/27668	---M--	200	added ('OK')	image/png	etag:%2259c00dc6-6c14%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/ucb_-_alum_0.png?itok=7MMJNXm5	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/ucb_-_alum_0/index.png	(from http://calswec-archive.berkeley.edu/impact-pioneering-title-iv-e-program-one-social-workers-life)
12:25:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:25:51%20GMT	http://calswec-archive.berkeley.edu/node/1902	./calswec-archive.berkeley.edu/node/1902/index.html	(from http://calswec-archive.berkeley.edu/dedication-social-justice-drives-mental-health-professional-jessica-diaz-france)
12:25:53	165444/165444	---M--	200	added ('OK')	image/png	etag:%22596dce6f-28644%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/diazfrance-cropped.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/diazfrance-cropped/index.png	(from http://calswec-archive.berkeley.edu/dedication-social-justice-drives-mental-health-professional-jessica-diaz-france)
12:25:53	232038/232038	---M--	200	added ('OK')	application/pdf	etag:%22596dce70-38a66%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/pdf/CalSWEC/jessicadiazfrancecvid.pdf	./calswec-archive.berkeley.edu/sites/default/files/uploads/pdf/CalSWEC/jessicadiazfrancecvid/index.pdf	(from http://calswec-archive.berkeley.edu/dedication-social-justice-drives-mental-health-professional-jessica-diaz-france)
12:25:55	739294/739294	---M--	200	added ('OK')	image/png	etag:%22596dce6f-b47de%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/recovery.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/recovery/index.png	(from http://calswec-archive.berkeley.edu/dedication-social-justice-drives-mental-health-professional-jessica-diaz-france)
12:25:59	38357/38357	---M--	200	added ('OK')	image/png	etag:%2259c013ef-95d5%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/sfsu_-_alum.png?itok=8boALGfj	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/sfsu_-_alum/index.png	(from http://calswec-archive.berkeley.edu/dedication-social-justice-drives-mental-health-professional-jessica-diaz-france)
12:26:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:00%20GMT	http://calswec-archive.berkeley.edu/node/1915	./calswec-archive.berkeley.edu/node/1915/index.html	(from http://calswec-archive.berkeley.edu/5-msw-students-are-recipients-research-award)
12:26:01	40233/40233	---M--	200	added ('OK')	image/png	etag:%22596dce70-9d29%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/msw-res-awards-2015_0.png?itok=SvGHbiVT	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/msw-res-awards-2015_0/index.png	(from http://calswec-archive.berkeley.edu/5-msw-students-are-recipients-research-award)
12:26:01	42075/42075	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2015:26:01%20GMT	http://calswec-archive.berkeley.edu/msw-research-award-winners-describe-inspiration-their-projects	./calswec-archive.berkeley.edu/msw-research-award-winners-describe-inspiration-their-projects/index.html	(from http://calswec-archive.berkeley.edu/5-msw-students-are-recipients-research-award)
12:26:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:02%20GMT	http://calswec-archive.berkeley.edu/node/1916	./calswec-archive.berkeley.edu/node/1916/index.html	(from http://calswec-archive.berkeley.edu/free-online-writing-course-available-social-work-students-professionals)
12:26:03	215762/215762	---M--	200	added ('OK')	image/png	etag:%22596dce70-34ad2%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/writingcoursequote.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/writingcoursequote/index.png	(from http://calswec-archive.berkeley.edu/free-online-writing-course-available-social-work-students-professionals)
12:26:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:04%20GMT	http://calswec-archive.berkeley.edu/node/1927	./calswec-archive.berkeley.edu/node/1927/index.html	(from http://calswec-archive.berkeley.edu/massive-open-online-course-mooc-promising-option-distance-learning)
12:26:06	359677/359677	---M--	200	added ('OK')	image/png	etag:%22596dce6f-57cfd%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/bva-mooc.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/bva-mooc/index.png	(from http://calswec-archive.berkeley.edu/massive-open-online-course-mooc-promising-option-distance-learning)
12:26:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:06%20GMT	http://calswec-archive.berkeley.edu/node/1931	./calswec-archive.berkeley.edu/node/1931/index.html	(from http://calswec-archive.berkeley.edu/new-calswec-curriculum-gives-overview-states-adoptions-practice)
12:26:08	255048/255048	---M--	200	added ('OK')	image/png	etag:%22596dce6f-3e448%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/familyadopt-smaller.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/familyadopt-smaller/index.png	(from http://calswec-archive.berkeley.edu/new-calswec-curriculum-gives-overview-states-adoptions-practice)
12:26:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:08%20GMT	http://calswec-archive.berkeley.edu/node/1941	./calswec-archive.berkeley.edu/node/1941/index.html	(from http://calswec-archive.berkeley.edu/desire-help-others-leads-title-iv-e-and-transformative-experience)
12:26:09	95901/95901	---M--	200	added ('OK')	image/png	etag:%22596dce6f-1769d%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/omar_lopez-1.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/omar_lopez-1/index.png	(from http://calswec-archive.berkeley.edu/desire-help-others-leads-title-iv-e-and-transformative-experience)
12:26:11	185117/185117	---M--	200	added ('OK')	image/png	etag:%22596dce6f-2d31d%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/omar-quote.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/omar-quote/index.png	(from http://calswec-archive.berkeley.edu/desire-help-others-leads-title-iv-e-and-transformative-experience)
12:26:11	55094/55094	---M--	200	added ('OK')	image/png	etag:%2259c0093c-d736%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/sdstate-alum_1.png?itok=zTfOwLba	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/sdstate-alum_1/index.png	(from http://calswec-archive.berkeley.edu/desire-help-others-leads-title-iv-e-and-transformative-experience)
12:26:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:12%20GMT	http://calswec-archive.berkeley.edu/node/1944	./calswec-archive.berkeley.edu/node/1944/index.html	(from http://calswec-archive.berkeley.edu/free-online-class-identifying-commercially-sexually-exploited-children-and-youth-csec-hosted-calswec)
12:26:14	454205/454205	---M--	200	added ('OK')	image/png	etag:%22596dce6f-6ee3d%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/csec_module.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/csec_module/index.png	(from http://calswec-archive.berkeley.edu/free-online-class-identifying-commercially-sexually-exploited-children-and-youth-csec-hosted-calswec)
12:26:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:14%20GMT	http://calswec-archive.berkeley.edu/node/1948	./calswec-archive.berkeley.edu/node/1948/index.html	(from http://calswec-archive.berkeley.edu/carolyn-shin-named-title-iv-e-stipend-program-director)
12:26:15	442530/442530	---M--	200	added ('OK')	image/png	etag:%22596dce6f-6c0a2%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/carolynshin.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/carolynshin/index.png	(from http://calswec-archive.berkeley.edu/carolyn-shin-named-title-iv-e-stipend-program-director)
12:26:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:16%20GMT	http://calswec-archive.berkeley.edu/node/1957	./calswec-archive.berkeley.edu/node/1957/index.html	(from http://calswec-archive.berkeley.edu/calswec-awarded-unicef-grant-analyze-thai-social-work-systems)
12:26:18	445109/445109	---M--	200	added ('OK')	image/png	etag:%22596dce70-6cab5%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/thai_unicef.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/thai_unicef/index.png	(from http://calswec-archive.berkeley.edu/calswec-awarded-unicef-grant-analyze-thai-social-work-systems)
12:26:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:18%20GMT	http://calswec-archive.berkeley.edu/node/1539	./calswec-archive.berkeley.edu/node/1539/index.html	(from http://calswec-archive.berkeley.edu/deadline-extended-feb-28-2014-research-award-msw-students)
12:26:20	41386/41386	---M--	200	added ('OK')	image/png	etag:%22596dce70-a1aa%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/2014-mag-award.png?itok=hlHFpb0f	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/2014-mag-award/index.png	(from http://calswec-archive.berkeley.edu/deadline-extended-feb-28-2014-research-award-msw-students)
12:26:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:20%20GMT	http://calswec-archive.berkeley.edu/node/1636	./calswec-archive.berkeley.edu/node/1636/index.html	(from http://calswec-archive.berkeley.edu/training-evaluators-take-holistic-approach-evaluating-professional-development-0)
12:26:21	15214/15214	---M--	200	added ('OK')	image/png	etag:%22596dce70-3b6e%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/nhstes-2014_0.png?itok=hnO0zAaN	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/nhstes-2014_0/index.png	(from http://calswec-archive.berkeley.edu/training-evaluators-take-holistic-approach-evaluating-professional-development-0)
12:26:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:22%20GMT	http://calswec-archive.berkeley.edu/node/1637	./calswec-archive.berkeley.edu/node/1637/index.html	(from http://calswec-archive.berkeley.edu/each-mind-matters-californias-mental-health-movement)
12:26:24	593304/593304	---M--	200	added ('OK')	image/jpeg	etag:%22596dce6f-90d98%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/each_mind_matters_logo-web.jpg	./calswec-archive.berkeley.edu/sites/default/files/uploads/each_mind_matters_logo-web/index.jpg	(from http://calswec-archive.berkeley.edu/each-mind-matters-californias-mental-health-movement)
12:26:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:24%20GMT	http://calswec-archive.berkeley.edu/node/1641	./calswec-archive.berkeley.edu/node/1641/index.html	(from http://calswec-archive.berkeley.edu/zellerbach-family-foundation-grant-launches-calswec-strategic-planning-process)
12:26:25	18431/18431	---M--	200	added ('OK')	image/png	etag:%22596dce70-47ff%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/strategic-plan-rev_0.png?itok=sw_WEzHm	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/strategic-plan-rev_0/index.png	(from http://calswec-archive.berkeley.edu/zellerbach-family-foundation-grant-launches-calswec-strategic-planning-process)
12:26:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:26%20GMT	http://calswec-archive.berkeley.edu/node/1643	./calswec-archive.berkeley.edu/node/1643/index.html	(from http://calswec-archive.berkeley.edu/child-welfaremental-health-learning-collaborative-making-progress)
12:26:27	61887/61887	---M--	200	added ('OK')	image/png	etag:%22596dce70-f1bf%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/carousel-katiea-news.png?itok=nEreZVJp	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/carousel-katiea-news/index.png	(from http://calswec-archive.berkeley.edu/child-welfaremental-health-learning-collaborative-making-progress)
12:26:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:28%20GMT	http://calswec-archive.berkeley.edu/node/1644	./calswec-archive.berkeley.edu/node/1644/index.html	(from http://calswec-archive.berkeley.edu/title-iv-e-summer-field-institute-june-19-20)
12:26:29	75542/75542	---M--	200	added ('OK')	image/png	etag:%22596dce6f-12716%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/bogom-2014fii-2a.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/bogom-2014fii-2a/index.png	(from http://calswec-archive.berkeley.edu/title-iv-e-summer-field-institute-june-19-20)
12:26:30	12410/12410	---M--	200	added ('OK')	image/png	etag:%22596dce70-307a%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/fii_institute-1-ive-2014_1.png?itok=0RnM1G2x	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/fii_institute-1-ive-2014_1/index.png	(from http://calswec-archive.berkeley.edu/title-iv-e-summer-field-institute-june-19-20)
12:26:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:31%20GMT	http://calswec-archive.berkeley.edu/node/1578	./calswec-archive.berkeley.edu/node/1578/index.html	(from http://calswec-archive.berkeley.edu/2014-title-iv-e-student-days-focus-progressive-social-work)
12:26:33	475495/475495	---M--	200	added ('OK')	application/pdf	etag:%22596dce6f-74167%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/2014-sd-prgm-final.pdf	./calswec-archive.berkeley.edu/sites/default/files/uploads/2014-sd-prgm-final/index.pdf	(from http://calswec-archive.berkeley.edu/2014-title-iv-e-student-days-focus-progressive-social-work)
12:26:33	41203/41203	---M--	200	added ('OK')	image/png	etag:%22596dce6f-a0f3%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/2014logo.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/2014logo/index.png	(from http://calswec-archive.berkeley.edu/2014-title-iv-e-student-days-focus-progressive-social-work)
12:26:34	105298/105298	---M--	200	added ('OK')	image/png	etag:%22596dce70-19b52%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/student-day-art-revised.png?itok=oJL7_mmv	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/student-day-art-revised/index.png	(from http://calswec-archive.berkeley.edu/2014-title-iv-e-student-days-focus-progressive-social-work)
12:26:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:35%20GMT	http://calswec-archive.berkeley.edu/node/1670	./calswec-archive.berkeley.edu/node/1670/index.html	(from http://calswec-archive.berkeley.edu/message-executive-director-future-calswec)
12:26:36	215762/215762	---M--	200	added ('OK')	image/png	etag:%22596dce6f-34ad2%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/quote-web-3.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/quote-web-3/index.png	(from http://calswec-archive.berkeley.edu/message-executive-director-future-calswec)
12:26:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:37%20GMT	http://calswec-archive.berkeley.edu/node/1671	./calswec-archive.berkeley.edu/node/1671/index.html	(from http://calswec-archive.berkeley.edu/efforts-outcomes-joins-calswec)
12:26:38	128572/128572	---M--	200	added ('OK')	image/png	etag:%22596dce6f-1f63c%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/tara_headshot.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/tara_headshot/index.png	(from http://calswec-archive.berkeley.edu/efforts-outcomes-joins-calswec)
12:26:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:39%20GMT	http://calswec-archive.berkeley.edu/node/1667	./calswec-archive.berkeley.edu/node/1667/index.html	(from http://calswec-archive.berkeley.edu/mental-health-program-awarded-new-contract-2014-2017)
12:26:40	31637/31637	---M--	200	added ('OK')	image/png	etag:%22596dce6f-7b95%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/oshpd-loog.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/oshpd-loog/index.png	(from http://calswec-archive.berkeley.edu/mental-health-program-awarded-new-contract-2014-2017)
12:26:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:41%20GMT	http://calswec-archive.berkeley.edu/node/1666	./calswec-archive.berkeley.edu/node/1666/index.html	(from http://calswec-archive.berkeley.edu/child-welfaremental-health-learning-collaborative-leadership-convene-august-21)
12:26:42	97523/97523	---M--	200	added ('OK')	image/png	etag:%22596dce6f-17cf3%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/joan2008.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/joan2008/index.png	(from http://calswec-archive.berkeley.edu/child-welfaremental-health-learning-collaborative-leadership-convene-august-21)
12:26:44	41216/41216	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20May%202018%2015:26:43%20GMT	http://calswec-archive.berkeley.edu/2nd-statewide-leadership-convening-child-welfaremental-health-learning-collaborative	./calswec-archive.berkeley.edu/2nd-statewide-leadership-convening-child-welfaremental-health-learning-collaborative/index.html	(from http://calswec-archive.berkeley.edu/child-welfaremental-health-learning-collaborative-leadership-convene-august-21)
12:26:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:44%20GMT	http://calswec-archive.berkeley.edu/node/1685	./calswec-archive.berkeley.edu/node/1685/index.html	(from http://calswec-archive.berkeley.edu/calswec-staff-changes)
12:26:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:45%20GMT	http://calswec-archive.berkeley.edu/node/1765	./calswec-archive.berkeley.edu/node/1765/index.html	(from http://calswec-archive.berkeley.edu/jennifer-cannell-joins-child-welfare-service-training-project)
12:26:46	149201/149201	---M--	200	added ('OK')	image/png	etag:%22596dce6f-246d1%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/jennifer_cannell.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/jennifer_cannell/index.png	(from http://calswec-archive.berkeley.edu/jennifer-cannell-joins-child-welfare-service-training-project)
12:26:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:47%20GMT	http://calswec-archive.berkeley.edu/node/1716	./calswec-archive.berkeley.edu/node/1716/index.html	(from http://calswec-archive.berkeley.edu/mary-twomey-new-project-manager-calswecs-aging-initiative)
12:26:48	104883/104883	---M--	200	added ('OK')	image/png	etag:%22596dce70-199b3%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/twomeym.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/twomeym/index.png	(from http://calswec-archive.berkeley.edu/mary-twomey-new-project-manager-calswecs-aging-initiative)
12:26:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:49%20GMT	http://calswec-archive.berkeley.edu/node/1713	./calswec-archive.berkeley.edu/node/1713/index.html	(from http://calswec-archive.berkeley.edu/title-iv-e-pathway-program-fourth-year)
12:26:50	103704/103704	---M--	200	added ('OK')	image/png	etag:%22596dce70-19518%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/pathways-program-rev_1.png?itok=tVbziEaH	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/pathways-program-rev_1/index.png	(from http://calswec-archive.berkeley.edu/title-iv-e-pathway-program-fourth-year)
12:26:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:51%20GMT	http://calswec-archive.berkeley.edu/node/1710	./calswec-archive.berkeley.edu/node/1710/index.html	(from http://calswec-archive.berkeley.edu/enrollment-now-open-journalism-social-change-pilot)
12:26:53	185324/185324	---M--	200	added ('OK')	image/png	etag:%22596dce6f-2d3ec%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/reg-j4sc.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/reg-j4sc/index.png	(from http://calswec-archive.berkeley.edu/enrollment-now-open-journalism-social-change-pilot)
12:26:54	321890/321890	---M--	200	added ('OK')	application/pdf	etag:%22596dce6f-4e962%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/j4sconline_enrollment-poster_10-22-14.pdf	./calswec-archive.berkeley.edu/sites/default/files/uploads/j4sconline_enrollment-poster_10-22-14/index.pdf	(from http://calswec-archive.berkeley.edu/enrollment-now-open-journalism-social-change-pilot)
12:26:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:54%20GMT	http://calswec-archive.berkeley.edu/node/1705	./calswec-archive.berkeley.edu/node/1705.80e/index.delayed	(from http://calswec-archive.berkeley.edu/online-social-work-writing-skills-course-being-piloted)
12:26:56	138353/138353	---M--	200	added ('OK')	image/png	etag:%22596dce70-21c71%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/writing-course.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/writing-course/index.png	(from http://calswec-archive.berkeley.edu/online-social-work-writing-skills-course-being-piloted)
12:26:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:56%20GMT	http://calswec-archive.berkeley.edu/node/1703	./calswec-archive.berkeley.edu/node/1703/index.html	(from http://calswec-archive.berkeley.edu/calswecs-strategic-planning-advances)
12:26:57	142853/142853	---M--	200	added ('OK')	image/png	etag:%22596dce6f-22e05%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/strategic-plan-news.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/strategic-plan-news/index.png	(from http://calswec-archive.berkeley.edu/calswecs-strategic-planning-advances)
12:26:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:26:58%20GMT	http://calswec-archive.berkeley.edu/node/1704	./calswec-archive.berkeley.edu/node/1704/index.html	(from http://calswec-archive.berkeley.edu/statewide-leadership-convening-promotes-pathways-mental-health-services)
12:27:00	208017/208017	---M--	200	added ('OK')	image/png	etag:%22596dce6f-32c91%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/corepracticemodelguide_cover.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/corepracticemodelguide_cover/index.png	(from http://calswec-archive.berkeley.edu/statewide-leadership-convening-promotes-pathways-mental-health-services)
12:27:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:27:00%20GMT	http://calswec-archive.berkeley.edu/node/1700	./calswec-archive.berkeley.edu/node/1700/index.html	(from http://calswec-archive.berkeley.edu/melissa-connelly-new-director-child-welfare-service-training)
12:27:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:27:01%20GMT	http://calswec-archive.berkeley.edu/node/1694	./calswec-archive.berkeley.edu/node/1694/index.html	(from http://calswec-archive.berkeley.edu/5-facts-about-title-iv-e-students-and-grads-you-may-not-know)
12:27:03	351876/351876	---M--	200	added ('OK')	application/pdf	etag:%22596dce6f-55e84%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/fig5-densitystatewide.pdf	./calswec-archive.berkeley.edu/sites/default/files/uploads/fig5-densitystatewide/index.pdf	(from http://calswec-archive.berkeley.edu/5-facts-about-title-iv-e-students-and-grads-you-may-not-know)
12:27:04	200528/200528	---M--	200	added ('OK')	application/pdf	etag:%22596dce6f-30f50%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/fig4-retention.pdf	./calswec-archive.berkeley.edu/sites/default/files/uploads/fig4-retention/index.pdf	(from http://calswec-archive.berkeley.edu/5-facts-about-title-iv-e-students-and-grads-you-may-not-know)
12:27:04	92944/92944	---M--	200	added ('OK')	image/png	etag:%22596dce6f-16b10%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/diversity.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/diversity/index.png	(from http://calswec-archive.berkeley.edu/5-facts-about-title-iv-e-students-and-grads-you-may-not-know)
12:27:06	319224/319224	---M--	200	added ('OK')	application/pdf	etag:%22596dce6f-4def8%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/fig7-workforcediversity.pdf	./calswec-archive.berkeley.edu/sites/default/files/uploads/fig7-workforcediversity/index.pdf	(from http://calswec-archive.berkeley.edu/5-facts-about-title-iv-e-students-and-grads-you-may-not-know)
12:27:07	343305/343305	---M--	200	added ('OK')	application/pdf	etag:%22596dce6f-53d09%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/ethnicity-childrenincare-grads.pdf	./calswec-archive.berkeley.edu/sites/default/files/uploads/ethnicity-childrenincare-grads/index.pdf	(from http://calswec-archive.berkeley.edu/5-facts-about-title-iv-e-students-and-grads-you-may-not-know)
12:27:08	568995/568995	---M--	200	added ('OK')	application/pdf	etag:%22596dce6f-8aea3%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/fig9-languages.pdf	./calswec-archive.berkeley.edu/sites/default/files/uploads/fig9-languages/index.pdf	(from http://calswec-archive.berkeley.edu/5-facts-about-title-iv-e-students-and-grads-you-may-not-know)
12:27:08	92944/92944	---M--	200	added ('OK')	image/png	etag:%22596dce6f-16b10%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/hires.png	./calswec-archive.berkeley.edu/sites/default/files/uploads/hires/index.png	(from http://calswec-archive.berkeley.edu/5-facts-about-title-iv-e-students-and-grads-you-may-not-know)
12:27:10	300079/300079	---M--	200	added ('OK')	application/pdf	etag:%22596dce6f-4942f%22	http://calswec-archive.berkeley.edu/sites/default/files/uploads/fig1hiring.pdf	./calswec-archive.berkeley.edu/sites/default/files/uploads/fig1hiring/index.pdf	(from http://calswec-archive.berkeley.edu/5-facts-about-title-iv-e-students-and-grads-you-may-not-know)
12:27:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:27:10%20GMT	http://calswec-archive.berkeley.edu/node/1692	./calswec-archive.berkeley.edu/node/1692/index.html	(from http://calswec-archive.berkeley.edu/calswec-board-officers-2014-2016)
12:27:11	73139/73139	---M--	200	added ('OK')	image/png	etag:%22596dce70-11db3%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/news-officers-2014.png?itok=7R_v8yTt	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/news-officers-2014/index.png	(from http://calswec-archive.berkeley.edu/calswec-board-officers-2014-2016)
12:27:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:27:12%20GMT	http://calswec-archive.berkeley.edu/node/1322	./calswec-archive.berkeley.edu/node/1322/index.html	(from http://calswec-archive.berkeley.edu/affordable-care-act-integrated-health-will-be-focus-june-conference)
12:27:13	34250/34250	---M--	200	added ('OK')	image/png	etag:%22596dce70-85ca%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/aca-health-conf.png?itok=WVZBaGqk	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/aca-health-conf/index.png	(from http://calswec-archive.berkeley.edu/affordable-care-act-integrated-health-will-be-focus-june-conference)
12:27:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20May%202018%2015:27:14%20GMT	http://calswec-archive.berkeley.edu/node/1314	./calswec-archive.berkeley.edu/node/1314/index.html	(from http://calswec-archive.berkeley.edu/student-day-2013-evolving-social-work-practice)
12:27:15	24436/24436	---M--	200	added ('OK')	image/png	etag:%22596dce70-5f74%22	http://calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/title-student-day.png?itok=XY_VHNOM	./calswec-archive.berkeley.edu/sites/default/files/styles/medium/public/title-student-day/index.png	(from http://calswec-archive.berkeley.edu/student-day-2013-evolving-social-work-practice)
